driver_id,vehicle_type,is_ev,status,rating,experience_months,home_zone_id,current_zone_id,daily_trip_target,battery_capacity_kwh,avg_daily_earnings,preferred_shift,join_date,city
DRV1898,Bike,False,active,4.3,6,Z118,Z105,29,,746,morning,2023-07-05,Bangalore
DRV1899,Auto,False,active,4.7,20,Z033,Z098,11,,1310,morning,2022-05-11,Bangalore
DRV1900,Auto,False,active,4.4,7,Z093,Z170,13,,889,evening,2023-06-05,Bangalore
DRV1901,Bike,False,active,3.6,15,Z102,Z087,21,,523,morning,2022-10-08,Bangalore
DRV1902,Auto,False,active,4.5,30,Z152,Z027,22,,920,morning,2021-07-15,Bangalore
DRV1903,Bike,False,active,4.8,20,Z107,Z161,19,,749,evening,2022-05-11,Bangalore
DRV1904,Bike,False,active,4.6,7,Z102,Z033,15,,572,flexible,2023-06-05,Bangalore
DRV1905,Bike,False,active,4.8,9,Z190,Z189,15,,699,evening,2023-04-06,Bangalore
DRV1906,Bike,False,active,4.0,31,Z016,Z199,18,,530,morning,2021-06-15,Bangalore
DRV1907,Bike,False,inactive,4.2,20,Z155,Z155,26,,791,morning,2022-05-11,Bangalore
DRV1908,Bike,False,inactive,4.5,32,Z200,Z200,19,,642,flexible,2021-05-16,Bangalore
DRV1909,Bike,False,active,4.1,2,Z059,Z143,30,,739,evening,2023-11-02,Bangalore
DRV1910,Bike,False,active,3.6,7,Z111,Z110,15,,593,morning,2023-06-05,Bangalore
DRV1911,Bike,False,active,4.1,17,Z088,Z082,23,,833,evening,2022-08-09,Bangalore
DRV1912,Bike,False,active,4.1,2,Z009,Z064,16,,531,afternoon,2023-11-02,Bangalore
DRV1913,EV Auto,True,suspended,3.6,49,Z200,Z200,12,3.7,1068,afternoon,2021-01-01,Bangalore
DRV1914,Auto,False,active,3.8,15,Z071,Z109,13,,920,night,2022-10-08,Bangalore
DRV1915,Bike,False,active,4.6,12,Z013,Z029,16,,685,night,2023-01-06,Bangalore
DRV1916,Auto,False,active,3.6,15,Z196,Z106,11,,891,afternoon,2022-10-08,Bangalore
DRV1917,EV Auto,True,active,4.0,1,Z021,Z140,18,3.2,824,morning,2023-12-02,Bangalore
DRV1918,Auto,False,inactive,4.7,16,Z093,Z093,17,,957,evening,2022-09-08,Bangalore
DRV1919,Bike,False,active,3.9,4,Z193,Z059,25,,560,afternoon,2023-09-03,Bangalore
DRV1920,Auto,False,active,4.6,43,Z108,Z045,21,,1034,morning,2021-01-01,Bangalore
DRV1921,Bike,False,active,4.1,3,Z174,Z091,29,,707,evening,2023-10-03,Bangalore
DRV1922,Auto,False,active,4.3,4,Z092,Z051,19,,1029,night,2023-09-03,Bangalore
DRV1923,EV Auto,True,active,3.5,25,Z112,Z101,13,3.7,907,evening,2021-12-12,Bangalore
DRV1924,EV Bike,True,active,4.3,2,Z020,Z015,18,2.7,657,flexible,2023-11-02,Bangalore
DRV1925,Auto,False,active,4.1,13,Z033,Z013,19,,700,evening,2022-12-07,Bangalore
DRV1926,EV Auto,True,active,4.7,38,Z068,Z150,16,2.6,930,evening,2021-01-01,Bangalore
DRV1927,EV Bike,True,inactive,4.3,32,Z069,Z069,15,4.5,949,morning,2021-05-16,Bangalore
DRV1928,EV Bike,True,active,3.9,7,Z129,Z010,25,4.1,492,flexible,2023-06-05,Bangalore
DRV1929,Bike,False,active,3.5,59,Z164,Z058,17,,862,afternoon,2021-01-01,Bangalore
DRV1930,Bike,False,active,3.9,14,Z197,Z075,18,,634,morning,2022-11-07,Bangalore
DRV1931,Auto,False,suspended,4.1,11,Z160,Z160,13,,775,night,2023-02-05,Bangalore
DRV1932,Bike,False,active,4.5,11,Z151,Z172,24,,751,flexible,2023-02-05,Bangalore
DRV1933,Bike,False,active,3.7,27,Z068,Z043,28,,599,morning,2021-10-13,Bangalore
DRV1934,Bike,False,active,4.2,3,Z044,Z028,17,,788,evening,2023-10-03,Bangalore
DRV1935,Auto,False,active,4.4,12,Z068,Z025,13,,1048,evening,2023-01-06,Bangalore
DRV1936,Auto,False,active,4.4,61,Z161,Z115,11,,1207,flexible,2021-01-01,Bangalore
DRV1937,Auto,False,active,4.4,4,Z072,Z170,11,,853,flexible,2023-09-03,Bangalore
DRV1938,Bike,False,active,4.5,10,Z116,Z092,22,,521,afternoon,2023-03-07,Bangalore
DRV1939,EV Auto,True,active,4.5,43,Z018,Z067,13,3.4,1067,morning,2021-01-01,Bangalore
DRV1940,EV Bike,True,inactive,4.0,18,Z026,Z026,18,4.0,616,evening,2022-07-10,Bangalore
DRV1941,EV Auto,True,active,3.7,17,Z162,Z070,14,3.6,673,evening,2022-08-09,Bangalore
DRV1942,Auto,False,active,4.6,6,Z187,Z123,14,,752,afternoon,2023-07-05,Bangalore
DRV1943,Auto,False,active,4.3,2,Z149,Z109,15,,997,evening,2023-11-02,Bangalore
DRV1944,Auto,False,active,4.2,7,Z188,Z177,15,,837,afternoon,2023-06-05,Bangalore
DRV1945,EV Bike,True,active,3.7,16,Z169,Z172,16,2.6,682,evening,2022-09-08,Bangalore
DRV1946,Bike,False,active,4.2,2,Z097,Z099,22,,681,afternoon,2023-11-02,Bangalore
DRV1947,Bike,False,active,3.6,35,Z113,Z003,19,,913,afternoon,2021-02-15,Bangalore
DRV1948,Bike,False,inactive,3.7,4,Z066,Z066,28,,585,morning,2023-09-03,Bangalore
DRV1949,Auto,False,active,3.9,27,Z057,Z069,18,,1140,morning,2021-10-13,Bangalore
DRV1950,Bike,False,active,3.9,12,Z102,Z123,19,,534,evening,2023-01-06,Bangalore
DRV1951,Bike,False,active,4.0,3,Z023,Z077,17,,473,evening,2023-10-03,Bangalore
DRV1952,EV Bike,True,active,3.0,42,Z198,Z154,23,2.7,953,morning,2021-01-01,Bangalore
DRV1953,Auto,False,inactive,4.1,13,Z066,Z066,14,,1043,evening,2022-12-07,Bangalore
DRV1954,Bike,False,active,3.6,5,Z043,Z093,23,,574,morning,2023-08-04,Bangalore
DRV1955,Bike,False,active,4.2,6,Z020,Z050,24,,588,afternoon,2023-07-05,Bangalore
DRV1956,EV Bike,True,active,4.4,12,Z192,Z017,16,3.6,753,night,2023-01-06,Bangalore
DRV1957,Auto,False,active,4.3,5,Z187,Z001,17,,917,morning,2023-08-04,Bangalore
DRV1958,Bike,False,active,3.9,4,Z030,Z058,25,,505,evening,2023-09-03,Bangalore
DRV1959,EV Auto,True,active,4.5,18,Z154,Z159,14,3.9,913,evening,2022-07-10,Bangalore
DRV1960,Bike,False,active,4.5,1,Z190,Z024,25,,588,flexible,2023-12-02,Bangalore
DRV1961,EV Bike,True,active,4.3,18,Z036,Z185,25,4.1,571,flexible,2022-07-10,Bangalore
DRV1962,Bike,False,inactive,4.2,19,Z012,Z012,26,,637,morning,2022-06-10,Bangalore
DRV1963,Auto,False,active,4.6,7,Z138,Z193,13,,1102,morning,2023-06-05,Bangalore
DRV1964,EV Auto,True,active,4.1,3,Z161,Z067,8,3.3,761,morning,2023-10-03,Bangalore
DRV1965,Bike,False,active,4.2,7,Z036,Z077,23,,714,flexible,2023-06-05,Bangalore
DRV1966,EV Auto,True,active,4.2,7,Z196,Z143,14,2.6,1075,night,2023-06-05,Bangalore
DRV1967,Bike,False,active,4.3,21,Z080,Z081,28,,734,afternoon,2022-04-11,Bangalore
DRV1968,EV Bike,True,active,4.2,26,Z079,Z197,15,4.1,709,morning,2021-11-12,Bangalore
DRV1969,Bike,False,inactive,4.1,39,Z108,Z108,27,,734,morning,2021-01-01,Bangalore
DRV1970,Bike,False,active,3.2,1,Z107,Z162,25,,450,morning,2023-12-02,Bangalore
DRV1971,Bike,False,active,4.0,15,Z040,Z048,18,,806,morning,2022-10-08,Bangalore
DRV1972,EV Bike,True,active,4.7,57,Z123,Z178,18,4.0,1059,evening,2021-01-01,Bangalore
DRV1973,Bike,False,active,3.2,56,Z192,Z026,17,,969,night,2021-01-01,Bangalore
DRV1974,Bike,False,active,3.7,3,Z023,Z002,15,,731,evening,2023-10-03,Bangalore
DRV1975,Bike,False,active,4.0,20,Z033,Z051,17,,822,flexible,2022-05-11,Bangalore
DRV1976,Bike,False,inactive,3.6,17,Z070,Z070,29,,668,night,2022-08-09,Bangalore
DRV1977,EV Bike,True,active,4.1,15,Z037,Z187,12,3.6,646,morning,2022-10-08,Bangalore
DRV1978,EV Bike,True,active,4.8,32,Z098,Z179,20,3.4,761,afternoon,2021-05-16,Bangalore
DRV1979,EV Bike,True,active,4.3,50,Z132,Z045,13,3.6,734,night,2021-01-01,Bangalore
DRV1980,Auto,False,inactive,4.3,7,Z198,Z198,10,,969,flexible,2023-06-05,Bangalore
DRV1981,Bike,False,active,3.8,4,Z124,Z087,19,,316,morning,2023-09-03,Bangalore
DRV1982,EV Auto,True,active,3.9,2,Z115,Z074,9,3.4,765,flexible,2023-11-02,Bangalore
DRV1983,Bike,False,active,4.3,20,Z169,Z165,20,,787,morning,2022-05-11,Bangalore
DRV1984,EV Bike,True,active,4.1,18,Z025,Z122,12,3.6,820,night,2022-07-10,Bangalore
DRV1985,Bike,False,active,4.4,8,Z011,Z066,25,,715,morning,2023-05-06,Bangalore
DRV1986,Auto,False,active,4.4,1,Z194,Z140,14,,634,afternoon,2023-12-02,Bangalore
DRV1987,Bike,False,active,3.9,6,Z191,Z163,18,,550,afternoon,2023-07-05,Bangalore
DRV1988,Auto,False,active,4.0,4,Z111,Z089,14,,1023,flexible,2023-09-03,Bangalore
DRV1989,EV Auto,True,active,4.6,5,Z154,Z054,15,3.7,876,morning,2023-08-04,Bangalore
DRV1990,Auto,False,active,4.1,25,Z189,Z167,13,,947,morning,2021-12-12,Bangalore
DRV1991,Auto,False,suspended,4.7,58,Z067,Z067,22,,1215,evening,2021-01-01,Bangalore
DRV1992,EV Auto,True,active,4.4,13,Z196,Z177,15,3.7,1071,morning,2022-12-07,Bangalore
DRV1993,Auto,False,active,3.8,20,Z036,Z065,13,,957,flexible,2022-05-11,Bangalore
DRV1994,EV Auto,True,active,4.5,16,Z182,Z065,11,4.2,734,evening,2022-09-08,Bangalore
DRV1995,Auto,False,active,4.7,6,Z159,Z027,11,,906,evening,2023-07-05,Bangalore
DRV1996,Bike,False,inactive,4.9,20,Z159,Z159,21,,422,flexible,2022-05-11,Bangalore
DRV1997,Auto,False,active,4.0,19,Z037,Z032,11,,1154,morning,2022-06-10,Bangalore
DRV1998,EV Bike,True,active,4.8,1,Z103,Z119,13,4.3,566,evening,2023-12-02,Bangalore
DRV1999,Auto,False,active,4.2,38,Z188,Z124,11,,915,morning,2021-01-01,Bangalore
DRV2000,Bike,False,active,4.5,12,Z074,Z016,22,,665,evening,2023-01-06,Bangalore
